bathrooms,floor,price,price_m2,rooms,size,latitude,longitude,floor_was_missing,price_cut
2.0,2.4203319502074687,890000.0,5597.0,3.0,159.0,40.4129335,-3.6920991,True,"(715000.0, 1095000.0]"
2.0,2.0,245000.0,2606.0000000000005,3.0,94.0,40.4141159,-3.7256314,False,"(230000.0, 257000.0]"
3.0,2.0,975000.0,4875.0,4.0,200.0,40.4316986,-3.6975387,False,"(715000.0, 1095000.0]"
2.0,1.0,315000.0,2739.0,3.0,115.0,40.3519065,-3.5357334,False,"(288800.0, 330000.0]"
1.0,2.0,320000.0,4848.0,2.0,66.0,40.442316,-3.6725332,False,"(288800.0, 330000.0]"
2.0,2.4203319502074687,430000.0,5890.0,2.0,73.0,40.4737586,-3.8683123,True,"(380000.0, 450000.0]"
2.0,5.0,159000.0,1314.0,4.0,121.0,40.360168,-3.6964265,False,"(155000.0, 165000.0]"
2.0,1.0,400000.0,4444.0,3.0,90.0,40.4354015,-3.6709916,False,"(380000.0, 450000.0]"
1.0,0.0,120000.0,1845.9999999999998,3.0,65.0,40.4070302,-3.6124399,False,"(110000.0, 124000.0]"
1.0,2.4203319502074687,155000.0,2012.0,2.0,77.0,40.3909634,-3.6667432,True,"(143417.5, 155000.0]"
1.0,2.4203319502074687,425000.0,7082.999999999997,2.0,60.0,40.4488496,-3.6888335,True,"(380000.0, 450000.0]"
2.0,2.0,161000.0,2476.0,2.0,65.0,40.3460705,-3.7148606,False,"(155000.0, 165000.0]"
2.0,3.0,160000.0,1142.0000000000002,4.0,140.0,40.7437796,-4.066071099999999,False,"(155000.0, 165000.0]"
1.0,4.0,610000.0,6630.0,2.0,92.0,40.42572089999999,-3.6718503,False,"(550000.0, 715000.0]"
2.0,2.0,226000.0,1965.0,3.0,115.0,40.2610075,-3.7014269,False,"(209000.0, 230000.0]"
4.0,6.0,2800000.0,8163.0,4.0,343.0,40.4351038,-3.6936037,False,"(1095000.0, 19220600.0]"
2.0,2.0,415000.0,3705.0,3.0,112.0,40.4041447,-3.6779406,False,"(380000.0, 450000.0]"
2.0,2.4203319502074687,202000.0,1615.9999999999998,3.0,125.0,40.3064983,-3.8676779,True,"(190000.0, 209000.0]"
2.0,4.0,124756.0,1286.0,3.0,97.0,40.2297873,-3.4417694,False,"(124000.0, 133900.0]"
1.0,2.4203319502074687,179000.0,2081.0,3.0,86.0,40.3278906,-3.7675356,True,"(178000.0, 190000.0]"
2.0,6.0,272900.0,2436.0,2.0,112.0,40.39983,-3.55698,False,"(257000.0, 288800.0]"
1.0,0.0,122000.0,2103.0,1.0,58.0,40.3886046,-3.6535414,False,"(110000.0, 124000.0]"
3.0,2.4203319502074687,1525000.0,6630.0,4.0,230.0,40.4338618,-3.695287,True,"(1095000.0, 19220600.0]"
2.0,1.0,225000.0,1607.0,4.0,140.0,40.4043103,-3.9993244,False,"(209000.0, 230000.0]"
2.0,4.0,490000.0,3401.9999999999995,4.0,144.0,40.5594119,-3.6446641,False,"(450000.0, 550000.0]"
1.0,4.0,550000.0,6470.0,1.0,85.0,40.4577296,-3.686865799999999,False,"(450000.0, 550000.0]"
1.0,2.4203319502074687,155000.0,3444.0,1.0,45.0,40.4531035,-3.708353,True,"(143417.5, 155000.0]"
1.0,6.0,159000.0,1728.0000000000002,3.0,92.0,40.3452507,-3.8159823,False,"(155000.0, 165000.0]"
1.0,2.4203319502074687,175000.0,2651.0000000000005,3.0,66.0,40.4013193,-3.663347,True,"(165000.0, 178000.0]"
1.0,1.0,148500.0,1686.9999999999998,4.0,88.0,40.4295224,-3.5321822,False,"(143417.5, 155000.0]"
2.0,2.4203319502074687,1500000.0,7317.0,3.0,205.0,40.4490213,-3.6866813,True,"(1095000.0, 19220600.0]"
1.0,2.4203319502074687,126000.0,2290.0,2.0,55.0,40.3918127,-3.6586403,True,"(124000.0, 133900.0]"
2.0,2.0,499000.0,5144.0,2.0,97.0,40.4312768,-3.6769396,False,"(450000.0, 550000.0]"
2.0,1.0,467000.0,5021.0,2.0,93.0,40.4473296,-3.7115051,False,"(450000.0, 550000.0]"
3.0,3.0,1150000.0,5476.0,2.0,210.0,40.4166635,-3.7041687,False,"(1095000.0, 19220600.0]"
2.0,3.0,375000.0,3409.0,3.0,110.0,40.4366658,-3.626011799999999,False,"(330000.0, 380000.0]"
3.0,3.0,460000.0,4035.0,3.0,114.0,40.4585662,-3.6481803,False,"(450000.0, 550000.0]"
1.0,3.0,130000.0,1780.0,3.0,73.0,40.4853112,-3.3575333,False,"(124000.0, 133900.0]"
1.0,2.0,130000.0,1940.0,3.0,67.0,40.4214071,-3.6324845,False,"(124000.0, 133900.0]"
2.0,2.4203319502074687,380000.0,2420.0,3.0,157.0,40.4090869,-3.8946981,True,"(330000.0, 380000.0]"
2.0,0.0,140000.0,800000.0,3.0,175.0,40.4032845,-3.7426648,False,"(133900.0, 143417.5]"
1.0,4.0,129000.0,1984.0,3.0,65.0,40.3559387,-3.6913423,False,"(124000.0, 133900.0]"
2.0,2.4203319502074687,289000.0,2293.0,4.0,126.0,40.4637004,-3.4598389,True,"(288800.0, 330000.0]"
2.0,6.0,1100000.0,6395.0,4.0,172.0,40.42006250000001,-3.6750591,False,"(1095000.0, 19220600.0]"
2.0,2.0,660000.0,4551.0,4.0,145.0,40.4253349,-3.6669307,False,"(550000.0, 715000.0]"
2.0,0.0,285000.0,2435.0,3.0,117.0,40.4498829,-3.4731159,False,"(257000.0, 288800.0]"
1.0,2.4203319502074687,185000.0,4625.0,2.0,40.0,40.4109255,-3.6990601,True,"(178000.0, 190000.0]"
1.0,2.4203319502074687,225000.0,5625.0,2.0,40.0,40.4330832,-3.700677,True,"(209000.0, 230000.0]"
2.0,2.4203319502074687,180000.0,1648.0000000000002,3.0,109.0,40.48049169999999,-3.3930413,True,"(178000.0, 190000.0]"
1.0,2.4203319502074687,124000.0,1440.9999999999998,2.0,86.0,40.1942643,-3.681364,True,"(110000.0, 124000.0]"
3.0,2.0,1399900.0,6666.0,2.0,210.0,40.4338618,-3.695287,False,"(1095000.0, 19220600.0]"
2.0,0.0,720000.0,8275.0,2.0,87.0,40.4237908,-3.6842413,False,"(715000.0, 1095000.0]"
2.0,3.0,225900.0,1590.0,3.0,142.0,40.4567552,-3.4754967,False,"(209000.0, 230000.0]"
2.0,3.0,240000.0,2352.0,3.0,102.0,40.5736965,-3.9553618,False,"(230000.0, 257000.0]"
1.0,2.4203319502074687,150000.0,1764.0,3.0,85.0,40.2762852,-3.7991455,True,"(143417.5, 155000.0]"
5.0,2.4203319502074687,695000.0,2895.0,4.0,240.0,40.4744922,-3.738376,True,"(550000.0, 715000.0]"
1.0,2.4203319502074687,135900.0,2090.0,2.0,65.0,40.4013193,-3.663347,True,"(133900.0, 143417.5]"
2.0,2.4203319502074687,169000.0,1690.0,3.0,100.0,40.3124066,-3.8572506,True,"(165000.0, 178000.0]"
1.0,1.0,187400.0,3231.0000000000005,2.0,58.0,40.4583596,-3.7816736,False,"(178000.0, 190000.0]"
1.0,3.0,134000.0,2061.0,3.0,65.0,40.4048167,-3.6072585,False,"(133900.0, 143417.5]"
3.0,2.4203319502074687,2150000.0,6782.0,5.0,317.0,40.4338618,-3.695287,True,"(1095000.0, 19220600.0]"
2.0,0.0,152000.0,1679.0,3.0,91.0,40.297497,-3.4508315,False,"(143417.5, 155000.0]"
2.0,1.0,675000.0,5400.0,2.0,125.0,40.4249497,-3.6793947,False,"(550000.0, 715000.0]"
1.0,5.0,169000.0,1609.0,3.0,105.0,40.47725070000001,-3.3738685,False,"(165000.0, 178000.0]"
1.0,4.0,119990.0,1666.0,3.0,72.0,40.45494559999999,-3.4888705,False,"(110000.0, 124000.0]"
1.0,3.0,265500.0,3237.0,3.0,82.0,40.4794405,-3.6472151,False,"(257000.0, 288800.0]"
2.0,6.0,370000.0,3273.9999999999995,3.0,113.0,40.48148,-3.6874493,False,"(330000.0, 380000.0]"
1.0,3.0,130000.0,1830.0,3.0,71.0,40.3230369,-3.727221,False,"(124000.0, 133900.0]"
2.0,2.4203319502074687,850000.0,4497.0,4.0,189.0,40.4419975,-3.7017574,True,"(715000.0, 1095000.0]"
3.0,2.0,218000.0,1453.0,4.0,150.0,40.62654149999999,-4.0015501,False,"(209000.0, 230000.0]"
2.0,2.0,218000.0,2421.9999999999995,3.0,90.0,40.4115165,-3.7076445,False,"(209000.0, 230000.0]"
2.0,2.4203319502074687,698000.0,4011.0,4.0,174.0,40.4425866,-3.7126505,True,"(550000.0, 715000.0]"
2.0,2.4203319502074687,370000.0,3425.0,4.0,108.0,40.4518439,-3.7400993,True,"(330000.0, 380000.0]"
2.0,2.4203319502074687,345000.0,4600.0,2.0,75.0,40.46452559999999,-3.683678,True,"(330000.0, 380000.0]"
1.0,1.0,350000.0,5555.0,1.0,63.0,40.5424714,-3.6304027,False,"(330000.0, 380000.0]"
1.0,2.0,89500.0,1490.9999999999998,2.0,60.0,40.3455614,-3.713176,False,"(19999.999, 93000.0]"
1.0,1.0,147000.0,2100.0,3.0,70.0,40.3560232,-3.6956031,False,"(143417.5, 155000.0]"
2.0,2.4203319502074687,390000.0,5064.0,2.0,77.0,40.4531035,-3.708353,True,"(380000.0, 450000.0]"
1.0,2.0,135000.0,1985.0,3.0,68.0,40.449566,-3.468712,False,"(133900.0, 143417.5]"
2.0,8.0,498000.0,3018.0000000000005,5.0,165.0,40.4801301,-3.7045841,False,"(450000.0, 550000.0]"
1.0,7.0,96200.0,1281.9999999999998,3.0,75.0,40.4752434,-3.3726751,False,"(93000.0, 110000.0]"
1.0,2.4203319502074687,115000.0,2090.0,3.0,55.0,40.3796901,-3.7136896,True,"(110000.0, 124000.0]"
1.0,4.0,110000.0,1571.0,2.0,70.0,40.44915340000001,-3.4687539,False,"(93000.0, 110000.0]"
2.0,2.4203319502074687,415000.0,4770.0,2.0,87.0,40.466613,-3.590027999999999,True,"(380000.0, 450000.0]"
2.0,6.0,457000.0,4663.0,3.0,98.0,40.4425866,-3.7126505,False,"(450000.0, 550000.0]"
1.0,3.0,260000.0,1635.0,3.0,159.0,40.4596548,-3.4790774,False,"(257000.0, 288800.0]"
3.0,4.0,850000.0,4358.000000000001,4.0,195.0,40.5035445,-3.6988531,False,"(715000.0, 1095000.0]"
3.0,1.0,625000.0,3109.0,4.0,201.0,40.4104322,-3.7970675,False,"(550000.0, 715000.0]"
1.0,2.4203319502074687,394000.0,4528.000000000001,2.0,87.0,40.4352356,-3.6894171,True,"(380000.0, 450000.0]"
2.0,2.0,176000.0,1760.0,3.0,100.0,40.5761586,-4.0037357,False,"(165000.0, 178000.0]"
1.0,2.4203319502074687,425000.0,6071.000000000002,1.0,70.0,40.4249497,-3.6793947,True,"(380000.0, 450000.0]"
4.0,6.0,3300000.0,7036.000000000001,6.0,469.0,40.42572089999999,-3.6718503,False,"(1095000.0, 19220600.0]"
2.0,4.0,620000.0,2963.0,4.0,209.0,40.4113809,-3.7939534,False,"(550000.0, 715000.0]"
2.0,1.0,209500.0,1939.0,2.0,108.0,40.5105246,-3.3651572,False,"(209000.0, 230000.0]"
2.0,2.4203319502074687,510000.0,4678.0,3.0,109.0,40.466613,-3.590027999999999,True,"(450000.0, 550000.0]"
1.0,2.4203319502074687,99900.0,1783.0000000000002,2.0,56.0,40.3581998,-3.7803388,True,"(93000.0, 110000.0]"
4.0,2.4203319502074687,2200000.0,5500.0,6.0,400.0,40.4389875,-3.7177272,True,"(1095000.0, 19220600.0]"
1.0,2.4203319502074687,179900.0,1799.0000000000002,3.0,100.0,40.3043095,-3.925647399999999,True,"(178000.0, 190000.0]"
2.0,3.0,450000.0,3082.0,3.0,146.0,40.4204702,-3.6991605,False,"(380000.0, 450000.0]"
4.0,2.4203319502074687,850000.0,5059.0,4.0,168.0,40.4299848,-3.6932292,True,"(715000.0, 1095000.0]"
1.0,0.0,165000.0,3586.0000000000005,1.0,46.0,40.4480401,-4.0009103,False,"(155000.0, 165000.0]"
1.0,2.0,343000.0,6471.0,1.0,53.0,40.4101609,-3.6767163,False,"(330000.0, 380000.0]"
1.0,2.0,150000.0,2500.0,3.0,60.0,40.3824081,-3.7076404,False,"(143417.5, 155000.0]"
1.0,2.4203319502074687,152500.0,1906.0,3.0,80.0,40.3335866,-3.7463754,True,"(143417.5, 155000.0]"
2.0,2.0,225000.0,2295.0,3.0,98.0,40.44534120000001,-3.4713822,False,"(209000.0, 230000.0]"
1.0,0.0,100000.0,1785.0,2.0,56.0,40.3003246,-3.733482699999999,False,"(93000.0, 110000.0]"
10.0,2.4203319502074687,2390000.0,7422.000000000002,4.0,322.0,40.4338618,-3.695287,True,"(1095000.0, 19220600.0]"
3.0,0.0,1050000.0,4976.0,4.0,211.0,40.425603,-3.8237726,False,"(715000.0, 1095000.0]"
1.0,4.0,389000.0,5984.0,3.0,65.0,40.4367313,-3.685045,False,"(380000.0, 450000.0]"
1.0,2.4203319502074687,145000.0,2070.9999999999995,2.0,70.0,40.3430374,-3.7089705,True,"(143417.5, 155000.0]"
3.0,2.4203319502074687,2400000.0,8856.0,4.0,271.0,40.4694656,-3.6952646,True,"(1095000.0, 19220600.0]"
1.0,4.0,470000.0,4016.9999999999995,3.0,117.0,40.4394539,-3.6737723,False,"(450000.0, 550000.0]"
1.0,5.0,179900.0,2431.0,3.0,74.0,40.462916,-3.657012999999999,False,"(178000.0, 190000.0]"
1.0,2.4203319502074687,110000.0,1571.0,3.0,70.0,40.3756965,-3.6262606,True,"(93000.0, 110000.0]"
2.0,3.0,190000.0,1583.0000000000002,4.0,120.0,40.3356548,-3.8670074,False,"(178000.0, 190000.0]"
1.0,2.4203319502074687,97900.0,2719.0,1.0,36.0,40.3252327,-3.866614,True,"(93000.0, 110000.0]"
1.0,0.0,145000.0,2416.0,2.0,60.0,40.4115165,-3.7076445,False,"(143417.5, 155000.0]"
2.0,1.0,785000.0,4700.0,4.0,167.0,40.43422930000001,-3.7016663,False,"(715000.0, 1095000.0]"
2.0,4.0,206695.0,2225.0,3.0,93.0,40.4609233,-3.4408981,False,"(190000.0, 209000.0]"
1.0,3.0,101223.0,946000.0,3.0,107.0,40.7351603,-3.5825347,False,"(93000.0, 110000.0]"
5.0,2.4203319502074687,7000000.0,14644.0,4.0,478.0,40.47041919999999,-3.8206366,True,"(1095000.0, 19220600.0]"
1.0,2.4203319502074687,138500.0,1950.0,2.0,71.0,40.3854876,-3.6680406,True,"(133900.0, 143417.5]"
2.0,1.0,860000.0,4550.0,4.0,189.0,40.4312768,-3.6769396,False,"(715000.0, 1095000.0]"
1.0,1.0,115000.0,1533.0000000000002,3.0,75.0,40.3813888,-3.6706498,False,"(110000.0, 124000.0]"
6.0,1.0,3500000.0,6481.0,6.0,540.0,40.423032,-3.698351999999999,False,"(1095000.0, 19220600.0]"
2.0,2.0,499000.0,3838.0,3.0,130.0,40.4394155,-3.7929544,False,"(450000.0, 550000.0]"
1.0,5.0,600000.0,6666.0,2.0,90.0,40.46452559999999,-3.683678,False,"(550000.0, 715000.0]"
1.0,2.4203319502074687,160000.0,3076.0,1.0,52.0,40.4484526,-3.5813783,True,"(155000.0, 165000.0]"
2.0,2.4203319502074687,990000.0,7332.999999999997,2.0,135.0,40.4689316,-3.6721607,True,"(715000.0, 1095000.0]"
1.0,2.4203319502074687,371175.0,3468.0,2.0,107.0,40.5198939,-3.6403719,True,"(330000.0, 380000.0]"
2.0,2.4203319502074687,199600.0,2102.0,2.0,95.0,40.3600866,-3.593182399999999,True,"(190000.0, 209000.0]"
2.0,2.4203319502074687,569000.0,3951.0,4.0,144.0,40.4070068,-3.7072807,True,"(550000.0, 715000.0]"
1.0,2.4203319502074687,174000.0,2676.0,2.0,65.0,40.3849358,-3.7266846,True,"(165000.0, 178000.0]"
1.0,0.0,116000.0,1589.0,3.0,73.0,40.4745403,-3.3801403,False,"(110000.0, 124000.0]"
1.0,1.0,320000.0,5517.0,1.0,58.0,40.43373020000001,-3.6784106,False,"(288800.0, 330000.0]"
1.0,2.4203319502074687,120000.0,1263.0,2.0,95.0,40.3762309,-3.6601302,True,"(110000.0, 124000.0]"
1.0,1.0,115000.0,1769.0000000000002,2.0,65.0,40.7102684,-4.0757151,False,"(110000.0, 124000.0]"
2.0,2.4203319502074687,480000.0,6075.0,3.0,79.0,40.44277607839196,-3.713281875209381,True,"(450000.0, 550000.0]"
1.0,2.4203319502074687,180000.0,2903.0,2.0,62.0,40.4531035,-3.708353,True,"(178000.0, 190000.0]"
1.0,2.0,149000.0,2256.9999999999995,3.0,66.0,40.3824797,-3.7106179,False,"(143417.5, 155000.0]"
3.0,2.4203319502074687,1375000.0,6642.0,4.0,207.0,40.4338618,-3.695287,True,"(1095000.0, 19220600.0]"
2.0,2.4203319502074687,698000.0,5721.0,4.0,122.0,40.4311576,-3.7011968,True,"(550000.0, 715000.0]"
1.0,1.0,357000.0,4200.0,3.0,85.0,40.4600771,-3.6954509,False,"(330000.0, 380000.0]"
1.0,2.4203319502074687,159000.0,1962.0,3.0,81.0,40.4437557,-3.614663599999999,True,"(155000.0, 165000.0]"
2.0,2.0,166000.0,1914.0000000000002,2.0,87.0,40.297497,-3.4508315,False,"(165000.0, 178000.0]"
4.0,2.4203319502074687,1685000.0,8596.0,4.0,196.0,40.444657,-3.6751193,True,"(1095000.0, 19220600.0]"
1.0,2.4203319502074687,103100.0,1610.0,2.0,64.0,40.7364354,-3.5807351,True,"(93000.0, 110000.0]"
2.0,2.4203319502074687,1100000.0,5365.0,4.0,205.0,40.4338618,-3.695287,True,"(1095000.0, 19220600.0]"
1.0,2.4203319502074687,165000.0,2088.0,3.0,79.0,40.4057752,-3.6018974,True,"(155000.0, 165000.0]"
5.0,2.4203319502074687,1080000.0,7200.0,5.0,150.0,40.423032,-3.698351999999999,True,"(715000.0, 1095000.0]"
1.0,6.0,155000.0,1823.0000000000002,2.0,85.0,40.29678029999999,-3.7926281,False,"(143417.5, 155000.0]"
2.0,2.0,335300.0,2019.0000000000002,5.0,166.0,40.4122794,-3.8887699,False,"(330000.0, 380000.0]"
2.0,2.4203319502074687,790000.0,6582.999999999997,3.0,120.0,40.4763165,-3.7109077,True,"(715000.0, 1095000.0]"
5.0,0.0,4100000.0,12933.0,4.0,317.0,40.4352356,-3.6894171,False,"(1095000.0, 19220600.0]"
2.0,2.4203319502074687,448709.0,4723.0,3.0,95.0,40.4080514,-3.6993128,True,"(380000.0, 450000.0]"
1.0,3.0,141750.0,2025.0,3.0,70.0,40.3955643,-3.77487,False,"(133900.0, 143417.5]"
2.0,2.0,280000.0,1656.0,3.0,169.0,40.3827657,-3.5376651,False,"(257000.0, 288800.0]"
2.0,1.0,1300000.0,3756.9999999999995,3.0,346.0,40.4084422,-3.7007926,False,"(1095000.0, 19220600.0]"
2.0,5.0,450000.0,3333.0,4.0,135.0,40.39621440000001,-3.6977523,False,"(380000.0, 450000.0]"
1.0,2.4203319502074687,205000.0,2847.0,1.0,72.0,40.4741497,-3.6536107,True,"(190000.0, 209000.0]"
1.0,2.4203319502074687,120000.0,2000.0,3.0,60.0,40.4204713,-3.6179642,True,"(110000.0, 124000.0]"
2.0,8.0,179900.0,1873.0000000000002,4.0,96.0,40.4644248,-3.4777855,False,"(178000.0, 190000.0]"
2.0,3.0,780000.0,4875.0,4.0,160.0,40.4382616,-3.7935352,False,"(715000.0, 1095000.0]"
1.0,1.0,190000.0,4130.0,1.0,46.0,40.4442671,-3.6724358,False,"(178000.0, 190000.0]"
3.0,8.0,974000.0,3896.0000000000005,5.0,250.0,40.4495521,-3.6983763,False,"(715000.0, 1095000.0]"
3.0,2.4203319502074687,1095000.0,5189.0,4.0,211.0,40.4196466,-3.801704,True,"(715000.0, 1095000.0]"
4.0,4.0,1800000.0,6870.0,5.0,262.0,40.4338618,-3.695287,False,"(1095000.0, 19220600.0]"
1.0,6.0,670000.0,6700.0,2.0,100.0,40.4270686,-3.6657541,False,"(550000.0, 715000.0]"
1.0,2.0,200800.0,1912.0,3.0,105.0,40.35176140000001,-3.6888103,False,"(190000.0, 209000.0]"
2.0,2.4203319502074687,243200.0,2731.9999999999995,2.0,89.0,40.4611173,-3.4678608,True,"(230000.0, 257000.0]"
2.0,2.4203319502074687,177500.0,1868.0,3.0,95.0,40.37867,-3.4840099,True,"(165000.0, 178000.0]"
2.0,2.4203319502074687,202000.0,1615.9999999999998,3.0,125.0,40.306646,-3.8688646,True,"(190000.0, 209000.0]"
1.0,2.4203319502074687,350000.0,3301.0,3.0,106.0,40.4312768,-3.6769396,True,"(330000.0, 380000.0]"
1.0,2.0,134000.0,2436.0,3.0,55.0,40.4204713,-3.6179642,False,"(133900.0, 143417.5]"
2.0,2.0,445000.0,3068.0,3.0,145.0,40.4090869,-3.8946981,False,"(380000.0, 450000.0]"
1.0,4.0,139000.0,2106.0,2.0,66.0,40.4605706,-3.4848654,False,"(133900.0, 143417.5]"
1.0,2.4203319502074687,200000.0,2247.0,3.0,89.0,40.3544116,-3.8161413,True,"(190000.0, 209000.0]"
2.0,1.0,475000.0,4398.0,3.0,108.0,40.4646456,-3.6662454,False,"(450000.0, 550000.0]"
3.0,6.0,840000.0,3500.0,6.0,240.0,40.4694656,-3.6952646,False,"(715000.0, 1095000.0]"
2.0,4.0,174990.0,1749.0,4.0,100.0,40.2290123,-3.7584041,False,"(165000.0, 178000.0]"
2.0,2.4203319502074687,495000.0,3510.0,2.0,141.0,40.4846191,-3.3468528,True,"(450000.0, 550000.0]"
1.0,2.4203319502074687,89900.0,1167.0,3.0,77.0,40.6794478,-4.0797307,True,"(19999.999, 93000.0]"
2.0,3.0,162000.0,1317.0,3.0,123.0,40.3795897,-3.7050464,False,"(155000.0, 165000.0]"
2.0,0.0,480000.0,4705.0,2.0,102.0,40.4105806,-3.7021683,False,"(450000.0, 550000.0]"
1.0,1.0,83000.0,1804.0,2.0,46.0,40.3855704,-3.7312444,False,"(19999.999, 93000.0]"
2.0,2.4203319502074687,520000.0,5977.0,2.0,87.0,40.4233716,-3.7077922,True,"(450000.0, 550000.0]"
1.0,6.0,156000.0,1733.0,3.0,90.0,40.2762852,-3.7991455,False,"(155000.0, 165000.0]"
1.0,3.0,116000.0,1348.0,3.0,86.0,40.3471975,-3.8319875,False,"(110000.0, 124000.0]"
2.0,2.4203319502074687,265000.0,2650.0,3.0,100.0,40.5766078,-3.9293646,True,"(257000.0, 288800.0]"
1.0,2.4203319502074687,115000.0,2300.0,2.0,50.0,40.4096968,-3.7309809,True,"(110000.0, 124000.0]"
3.0,1.0,1060000.0,5988.0,3.0,177.0,40.4179191,-3.6727113,False,"(715000.0, 1095000.0]"
2.0,2.4203319502074687,795000.0,4877.0,3.0,163.0,40.4294136,-3.721413,True,"(715000.0, 1095000.0]"
2.0,1.0,940000.0,6572.999999999999,2.0,143.0,40.4225194,-3.6970153,False,"(715000.0, 1095000.0]"
2.0,5.0,350000.0,3301.0,2.0,106.0,40.4153557,-3.6255846,False,"(330000.0, 380000.0]"
2.0,2.4203319502074687,416070.0,4623.0,3.0,90.0,40.4080514,-3.6993128,True,"(380000.0, 450000.0]"
2.0,2.0,279000.0,2325.0,3.0,120.0,40.3717659,-3.6916569,False,"(257000.0, 288800.0]"
2.0,0.0,209000.0,1470.9999999999998,3.0,142.0,40.41784156565465,-3.7127157711574954,False,"(190000.0, 209000.0]"
2.0,1.0,249999.0,2631.0,3.0,95.0,40.4481075,-3.9975566,False,"(230000.0, 257000.0]"
2.0,2.0,440000.0,2146.0,3.0,205.0,40.5082735,-3.8892338,False,"(380000.0, 450000.0]"
1.0,2.4203319502074687,208300.0,2540.0,3.0,82.0,40.3558025,-3.8162565,True,"(190000.0, 209000.0]"
2.0,2.4203319502074687,360000.0,3050.0,3.0,118.0,40.3940279,-3.6028761,True,"(330000.0, 380000.0]"
4.0,1.0,3700000.0,9814.0,5.0,377.0,40.4308394,-3.6865905,False,"(1095000.0, 19220600.0]"
2.0,4.0,329000.0,1530.0,3.0,215.0,40.4449613,-3.4736487,False,"(288800.0, 330000.0]"
1.0,2.4203319502074687,243000.0,3283.0,2.0,74.0,40.47674689999999,-3.5803341,True,"(230000.0, 257000.0]"
2.0,2.4203319502074687,330000.0,4125.0,3.0,80.0,40.4507208,-3.7060583,True,"(288800.0, 330000.0]"
1.0,1.0,198000.0,2911.0,2.0,68.0,40.4911366,-3.8743356,False,"(190000.0, 209000.0]"
2.0,3.0,250000.0,3288.9999999999995,3.0,76.0,40.424367,-3.557535,False,"(230000.0, 257000.0]"
1.0,2.4203319502074687,159000.0,4076.0000000000005,1.0,39.0,40.42337819999999,-3.6758365,True,"(155000.0, 165000.0]"
1.0,1.0,140000.0,2089.0,3.0,67.0,40.3544121,-3.7003632,False,"(133900.0, 143417.5]"
1.0,8.0,174000.0,1870.0,3.0,93.0,40.4204713,-3.6179642,False,"(165000.0, 178000.0]"
2.0,2.0,890000.0,7876.0,2.0,113.0,40.4526594,-3.6198863,False,"(715000.0, 1095000.0]"
1.0,1.0,220000.0,2558.0000000000005,2.0,86.0,40.3826797,-3.7714464,False,"(209000.0, 230000.0]"
2.0,1.0,299000.0,3322.0,3.0,90.0,40.4363528,-3.6433421,False,"(288800.0, 330000.0]"
1.0,0.0,480000.0,6486.000000000002,1.0,74.0,40.423032,-3.698351999999999,False,"(450000.0, 550000.0]"
1.0,1.0,350000.0,4375.0,1.0,80.0,40.4086229,-3.7048058,False,"(330000.0, 380000.0]"
2.0,0.0,790000.0,7247.000000000001,2.0,109.0,40.43422930000001,-3.7016663,False,"(715000.0, 1095000.0]"
1.0,0.0,81400.0,2200.0,2.0,37.0,40.4374922,-3.6433744,False,"(19999.999, 93000.0]"
1.0,2.0,465000.0,5602.0,3.0,83.0,40.4269318,-3.706689,False,"(450000.0, 550000.0]"
3.0,2.4203319502074687,655000.0,3875.0,4.0,169.0,40.46452559999999,-3.683678,True,"(550000.0, 715000.0]"
1.0,4.0,125000.0,2272.0,2.0,55.0,40.4297875,-3.6241057,False,"(124000.0, 133900.0]"
1.0,0.0,97200.0,1620.0,2.0,60.0,40.5512853,-4.0279177,False,"(93000.0, 110000.0]"
2.0,3.0,177000.0,2041.0,3.0,87.0,40.297497,-3.4508315,False,"(165000.0, 178000.0]"
1.0,2.0,142000.0,2448.0,2.0,58.0,40.3667537,-3.7534878,False,"(133900.0, 143417.5]"
3.0,3.0,1050000.0,5172.000000000002,5.0,203.0,40.4338618,-3.695287,False,"(715000.0, 1095000.0]"
3.0,2.4203319502074687,1050000.0,5555.0,3.0,189.0,40.4139696,-3.7007888,True,"(715000.0, 1095000.0]"
2.0,2.4203319502074687,425000.0,4473.0,2.0,95.0,40.4319925,-3.804864,True,"(380000.0, 450000.0]"
1.0,3.0,165000.0,2012.0,3.0,82.0,40.4385436,-3.6128212,False,"(155000.0, 165000.0]"
1.0,2.4203319502074687,149000.0,1751.9999999999998,3.0,85.0,40.29678029999999,-3.7926281,True,"(143417.5, 155000.0]"
1.0,4.0,780000.0,7222.0,3.0,108.0,40.4166635,-3.7041687,False,"(715000.0, 1095000.0]"
1.0,2.4203319502074687,450000.0,5769.0,2.0,78.0,40.4048051,-3.702798,True,"(380000.0, 450000.0]"
1.0,1.0,239000.0,2913.9999999999995,2.0,82.0,40.39664,-3.60632,False,"(230000.0, 257000.0]"
3.0,3.0,950000.0,3877.0,5.0,245.0,40.410743,-3.796830999999999,False,"(715000.0, 1095000.0]"
3.0,2.4203319502074687,2800000.0,11665.999999999998,3.0,240.0,40.4352356,-3.6894171,True,"(1095000.0, 19220600.0]"
5.0,2.4203319502074687,3750000.0,8333.0,4.0,450.0,40.4223818,-3.6921742,True,"(1095000.0, 19220600.0]"
1.0,2.0,145000.0,1686.0,3.0,86.0,40.3702543,-3.6972566,False,"(143417.5, 155000.0]"
